"","Time","Well","OD600","Bacteria","Phage","Dil","Status"
"16917",13800,"G9",0.107,"P1-T25-1-P","2811","0.00078125","Ancestor"
"16918",14100,"G9",0.107,"P1-T25-1-P","2811","0.00078125","Ancestor"
"16919",14400,"G9",0.108,"P1-T25-1-P","2811","0.00078125","Ancestor"
"16920",14700,"G9",0.108,"P1-T25-1-P","2811","0.00078125","Ancestor"
"16921",15000,"G9",0.108,"P1-T25-1-P","2811","0.00078125","Ancestor"
"16922",15300,"G9",0.108,"P1-T25-1-P","2811","0.00078125","Ancestor"
"16923",15600,"G9",0.108,"P1-T25-1-P","2811","0.00078125","Ancestor"
"16924",15900,"G9",0.108,"P1-T25-1-P","2811","0.00078125","Ancestor"
"16925",16200,"G9",0.108,"P1-T25-1-P","2811","0.00078125","Ancestor"
"16926",16500,"G9",0.108,"P1-T25-1-P","2811","0.00078125","Ancestor"
"16927",16800,"G9",0.108,"P1-T25-1-P","2811","0.00078125","Ancestor"
"16928",17100,"G9",0.108,"P1-T25-1-P","2811","0.00078125","Ancestor"
"16929",17400,"G9",0.108,"P1-T25-1-P","2811","0.00078125","Ancestor"
"16930",17700,"G9",0.108,"P1-T25-1-P","2811","0.00078125","Ancestor"
"16931",18000,"G9",0.108,"P1-T25-1-P","2811","0.00078125","Ancestor"
"16932",18300,"G9",0.108,"P1-T25-1-P","2811","0.00078125","Ancestor"
"16933",18600,"G9",0.108,"P1-T25-1-P","2811","0.00078125","Ancestor"
"16934",18900,"G9",0.108,"P1-T25-1-P","2811","0.00078125","Ancestor"
"16935",19200,"G9",0.108,"P1-T25-1-P","2811","0.00078125","Ancestor"
"16936",19500,"G9",0.108,"P1-T25-1-P","2811","0.00078125","Ancestor"
"16937",19800,"G9",0.108,"P1-T25-1-P","2811","0.00078125","Ancestor"
"16938",20100,"G9",0.108,"P1-T25-1-P","2811","0.00078125","Ancestor"
"16939",20400,"G9",0.108,"P1-T25-1-P","2811","0.00078125","Ancestor"
"16940",20700,"G9",0.108,"P1-T25-1-P","2811","0.00078125","Ancestor"
"16941",21000,"G9",0.108,"P1-T25-1-P","2811","0.00078125","Ancestor"
"16942",21300,"G9",0.108,"P1-T25-1-P","2811","0.00078125","Ancestor"
"16943",21600,"G9",0.108,"P1-T25-1-P","2811","0.00078125","Ancestor"
"16944",21900,"G9",0.108,"P1-T25-1-P","2811","0.00078125","Ancestor"
"16945",22200,"G9",0.108,"P1-T25-1-P","2811","0.00078125","Ancestor"
"16946",22500,"G9",0.109,"P1-T25-1-P","2811","0.00078125","Ancestor"
"16947",22800,"G9",0.109,"P1-T25-1-P","2811","0.00078125","Ancestor"
"16948",23100,"G9",0.109,"P1-T25-1-P","2811","0.00078125","Ancestor"
"16949",23400,"G9",0.109,"P1-T25-1-P","2811","0.00078125","Ancestor"
"16950",23700,"G9",0.109,"P1-T25-1-P","2811","0.00078125","Ancestor"
"16951",24000,"G9",0.109,"P1-T25-1-P","2811","0.00078125","Ancestor"
"16952",24300,"G9",0.109,"P1-T25-1-P","2811","0.00078125","Ancestor"
"16953",24600,"G9",0.109,"P1-T25-1-P","2811","0.00078125","Ancestor"
"16954",24900,"G9",0.109,"P1-T25-1-P","2811","0.00078125","Ancestor"
"16955",25200,"G9",0.109,"P1-T25-1-P","2811","0.00078125","Ancestor"
"16956",25500,"G9",0.109,"P1-T25-1-P","2811","0.00078125","Ancestor"
"16957",25800,"G9",0.109,"P1-T25-1-P","2811","0.00078125","Ancestor"
"16958",26100,"G9",0.109,"P1-T25-1-P","2811","0.00078125","Ancestor"
"16959",26400,"G9",0.109,"P1-T25-1-P","2811","0.00078125","Ancestor"
"16960",26700,"G9",0.109,"P1-T25-1-P","2811","0.00078125","Ancestor"
"16961",27000,"G9",0.109,"P1-T25-1-P","2811","0.00078125","Ancestor"
"16962",27300,"G9",0.11,"P1-T25-1-P","2811","0.00078125","Ancestor"
"16963",27600,"G9",0.109,"P1-T25-1-P","2811","0.00078125","Ancestor"
"16964",27900,"G9",0.109,"P1-T25-1-P","2811","0.00078125","Ancestor"
"16965",28200,"G9",0.109,"P1-T25-1-P","2811","0.00078125","Ancestor"
"16966",28500,"G9",0.11,"P1-T25-1-P","2811","0.00078125","Ancestor"
"16967",28800,"G9",0.11,"P1-T25-1-P","2811","0.00078125","Ancestor"
"16968",29100,"G9",0.11,"P1-T25-1-P","2811","0.00078125","Ancestor"
"16969",29400,"G9",0.11,"P1-T25-1-P","2811","0.00078125","Ancestor"
"16970",29700,"G9",0.11,"P1-T25-1-P","2811","0.00078125","Ancestor"
"16971",30000,"G9",0.11,"P1-T25-1-P","2811","0.00078125","Ancestor"
"16972",30300,"G9",0.11,"P1-T25-1-P","2811","0.00078125","Ancestor"
"16973",30600,"G9",0.11,"P1-T25-1-P","2811","0.00078125","Ancestor"
"16974",30900,"G9",0.11,"P1-T25-1-P","2811","0.00078125","Ancestor"
"16975",31200,"G9",0.11,"P1-T25-1-P","2811","0.00078125","Ancestor"
"16976",31500,"G9",0.111,"P1-T25-1-P","2811","0.00078125","Ancestor"
"16977",31800,"G9",0.111,"P1-T25-1-P","2811","0.00078125","Ancestor"
"16978",32100,"G9",0.111,"P1-T25-1-P","2811","0.00078125","Ancestor"
"16979",32400,"G9",0.111,"P1-T25-1-P","2811","0.00078125","Ancestor"
"16980",32700,"G9",0.111,"P1-T25-1-P","2811","0.00078125","Ancestor"
"16981",33000,"G9",0.112,"P1-T25-1-P","2811","0.00078125","Ancestor"
"16982",33300,"G9",0.112,"P1-T25-1-P","2811","0.00078125","Ancestor"
"16983",33600,"G9",0.112,"P1-T25-1-P","2811","0.00078125","Ancestor"
"16984",33900,"G9",0.113,"P1-T25-1-P","2811","0.00078125","Ancestor"
"16985",34200,"G9",0.113,"P1-T25-1-P","2811","0.00078125","Ancestor"
"16986",34500,"G9",0.114,"P1-T25-1-P","2811","0.00078125","Ancestor"
"16987",34800,"G9",0.114,"P1-T25-1-P","2811","0.00078125","Ancestor"
"16988",35100,"G9",0.115,"P1-T25-1-P","2811","0.00078125","Ancestor"
"16989",35400,"G9",0.116,"P1-T25-1-P","2811","0.00078125","Ancestor"
"16990",35700,"G9",0.116,"P1-T25-1-P","2811","0.00078125","Ancestor"
"16991",36000,"G9",0.117,"P1-T25-1-P","2811","0.00078125","Ancestor"
"16992",36300,"G9",0.118,"P1-T25-1-P","2811","0.00078125","Ancestor"
"16993",36600,"G9",0.119,"P1-T25-1-P","2811","0.00078125","Ancestor"
"16994",36900,"G9",0.121,"P1-T25-1-P","2811","0.00078125","Ancestor"
"16995",37200,"G9",0.122,"P1-T25-1-P","2811","0.00078125","Ancestor"
"16996",37500,"G9",0.123,"P1-T25-1-P","2811","0.00078125","Ancestor"
"16997",37800,"G9",0.125,"P1-T25-1-P","2811","0.00078125","Ancestor"
"16998",38100,"G9",0.127,"P1-T25-1-P","2811","0.00078125","Ancestor"
"16999",38400,"G9",0.129,"P1-T25-1-P","2811","0.00078125","Ancestor"
"17000",38700,"G9",0.131,"P1-T25-1-P","2811","0.00078125","Ancestor"
"17001",39000,"G9",0.134,"P1-T25-1-P","2811","0.00078125","Ancestor"
"17002",39300,"G9",0.137,"P1-T25-1-P","2811","0.00078125","Ancestor"
"17003",39600,"G9",0.14,"P1-T25-1-P","2811","0.00078125","Ancestor"
"17004",39900,"G9",0.143,"P1-T25-1-P","2811","0.00078125","Ancestor"
"17005",40200,"G9",0.147,"P1-T25-1-P","2811","0.00078125","Ancestor"
"17006",40500,"G9",0.152,"P1-T25-1-P","2811","0.00078125","Ancestor"
"17007",40800,"G9",0.156,"P1-T25-1-P","2811","0.00078125","Ancestor"
"17008",41100,"G9",0.161,"P1-T25-1-P","2811","0.00078125","Ancestor"
"17009",41400,"G9",0.167,"P1-T25-1-P","2811","0.00078125","Ancestor"
"17010",41700,"G9",0.172,"P1-T25-1-P","2811","0.00078125","Ancestor"
"17011",42000,"G9",0.178,"P1-T25-1-P","2811","0.00078125","Ancestor"
"17012",42300,"G9",0.184,"P1-T25-1-P","2811","0.00078125","Ancestor"
"17013",42600,"G9",0.191,"P1-T25-1-P","2811","0.00078125","Ancestor"
"17014",42900,"G9",0.198,"P1-T25-1-P","2811","0.00078125","Ancestor"
"17015",43200,"G9",0.206,"P1-T25-1-P","2811","0.00078125","Ancestor"
"17016",43500,"G9",0.213,"P1-T25-1-P","2811","0.00078125","Ancestor"
"17017",43800,"G9",0.221,"P1-T25-1-P","2811","0.00078125","Ancestor"
"17018",44100,"G9",0.23,"P1-T25-1-P","2811","0.00078125","Ancestor"
"17019",44400,"G9",0.238,"P1-T25-1-P","2811","0.00078125","Ancestor"
"17020",44700,"G9",0.247,"P1-T25-1-P","2811","0.00078125","Ancestor"
"17021",45000,"G9",0.256,"P1-T25-1-P","2811","0.00078125","Ancestor"
"17022",45300,"G9",0.267,"P1-T25-1-P","2811","0.00078125","Ancestor"
"17023",45600,"G9",0.277,"P1-T25-1-P","2811","0.00078125","Ancestor"
"17024",45900,"G9",0.288,"P1-T25-1-P","2811","0.00078125","Ancestor"
"17025",46200,"G9",0.298,"P1-T25-1-P","2811","0.00078125","Ancestor"
"17026",46500,"G9",0.309,"P1-T25-1-P","2811","0.00078125","Ancestor"
"17027",46800,"G9",0.318,"P1-T25-1-P","2811","0.00078125","Ancestor"
"17028",47100,"G9",0.33,"P1-T25-1-P","2811","0.00078125","Ancestor"
"17029",47400,"G9",0.343,"P1-T25-1-P","2811","0.00078125","Ancestor"
"17030",47700,"G9",0.354,"P1-T25-1-P","2811","0.00078125","Ancestor"
"17031",48000,"G9",0.366,"P1-T25-1-P","2811","0.00078125","Ancestor"
"17032",48300,"G9",0.377,"P1-T25-1-P","2811","0.00078125","Ancestor"
"17033",48600,"G9",0.388,"P1-T25-1-P","2811","0.00078125","Ancestor"
"17034",48900,"G9",0.398,"P1-T25-1-P","2811","0.00078125","Ancestor"
"17035",49200,"G9",0.409,"P1-T25-1-P","2811","0.00078125","Ancestor"
"17036",49500,"G9",0.42,"P1-T25-1-P","2811","0.00078125","Ancestor"
"17037",49800,"G9",0.426,"P1-T25-1-P","2811","0.00078125","Ancestor"
"17038",50100,"G9",0.43,"P1-T25-1-P","2811","0.00078125","Ancestor"
"17039",50400,"G9",0.434,"P1-T25-1-P","2811","0.00078125","Ancestor"
"17040",50700,"G9",0.436,"P1-T25-1-P","2811","0.00078125","Ancestor"
"17041",51000,"G9",0.439,"P1-T25-1-P","2811","0.00078125","Ancestor"
"17042",51300,"G9",0.442,"P1-T25-1-P","2811","0.00078125","Ancestor"
"17043",51600,"G9",0.446,"P1-T25-1-P","2811","0.00078125","Ancestor"
"17044",51900,"G9",0.451,"P1-T25-1-P","2811","0.00078125","Ancestor"
"17045",52200,"G9",0.454,"P1-T25-1-P","2811","0.00078125","Ancestor"
"17046",52500,"G9",0.456,"P1-T25-1-P","2811","0.00078125","Ancestor"
"17047",52800,"G9",0.46,"P1-T25-1-P","2811","0.00078125","Ancestor"
"17048",53100,"G9",0.462,"P1-T25-1-P","2811","0.00078125","Ancestor"
"17049",53400,"G9",0.463,"P1-T25-1-P","2811","0.00078125","Ancestor"
"17050",53700,"G9",0.464,"P1-T25-1-P","2811","0.00078125","Ancestor"
"17051",54000,"G9",0.463,"P1-T25-1-P","2811","0.00078125","Ancestor"
"17052",54300,"G9",0.463,"P1-T25-1-P","2811","0.00078125","Ancestor"
"17053",54600,"G9",0.459,"P1-T25-1-P","2811","0.00078125","Ancestor"
"17054",54900,"G9",0.46,"P1-T25-1-P","2811","0.00078125","Ancestor"
"17055",55200,"G9",0.459,"P1-T25-1-P","2811","0.00078125","Ancestor"
"17056",55500,"G9",0.459,"P1-T25-1-P","2811","0.00078125","Ancestor"
"17057",55800,"G9",0.457,"P1-T25-1-P","2811","0.00078125","Ancestor"
"17058",56100,"G9",0.456,"P1-T25-1-P","2811","0.00078125","Ancestor"
"17059",56400,"G9",0.451,"P1-T25-1-P","2811","0.00078125","Ancestor"
"17060",56700,"G9",0.452,"P1-T25-1-P","2811","0.00078125","Ancestor"
"17061",57000,"G9",0.449,"P1-T25-1-P","2811","0.00078125","Ancestor"
"17062",57300,"G9",0.448,"P1-T25-1-P","2811","0.00078125","Ancestor"
"17063",57600,"G9",0.446,"P1-T25-1-P","2811","0.00078125","Ancestor"
"17064",57900,"G9",0.446,"P1-T25-1-P","2811","0.00078125","Ancestor"
"17065",58200,"G9",0.444,"P1-T25-1-P","2811","0.00078125","Ancestor"
"17066",58500,"G9",0.442,"P1-T25-1-P","2811","0.00078125","Ancestor"
"17067",58800,"G9",0.44,"P1-T25-1-P","2811","0.00078125","Ancestor"
"17068",59100,"G9",0.438,"P1-T25-1-P","2811","0.00078125","Ancestor"
"17069",59400,"G9",0.435,"P1-T25-1-P","2811","0.00078125","Ancestor"
"17070",59700,"G9",0.432,"P1-T25-1-P","2811","0.00078125","Ancestor"
"17071",60000,"G9",0.431,"P1-T25-1-P","2811","0.00078125","Ancestor"
"17072",60300,"G9",0.429,"P1-T25-1-P","2811","0.00078125","Ancestor"
"17073",60600,"G9",0.426,"P1-T25-1-P","2811","0.00078125","Ancestor"
"17074",60900,"G9",0.424,"P1-T25-1-P","2811","0.00078125","Ancestor"
"17075",61200,"G9",0.421,"P1-T25-1-P","2811","0.00078125","Ancestor"
"17076",61500,"G9",0.419,"P1-T25-1-P","2811","0.00078125","Ancestor"
"17077",61800,"G9",0.416,"P1-T25-1-P","2811","0.00078125","Ancestor"
"17078",62100,"G9",0.413,"P1-T25-1-P","2811","0.00078125","Ancestor"
"17079",62400,"G9",0.41,"P1-T25-1-P","2811","0.00078125","Ancestor"
"17080",62700,"G9",0.408,"P1-T25-1-P","2811","0.00078125","Ancestor"
"17081",63000,"G9",0.404,"P1-T25-1-P","2811","0.00078125","Ancestor"
"17082",63300,"G9",0.402,"P1-T25-1-P","2811","0.00078125","Ancestor"
"17083",63600,"G9",0.399,"P1-T25-1-P","2811","0.00078125","Ancestor"
"17084",63900,"G9",0.397,"P1-T25-1-P","2811","0.00078125","Ancestor"
"17085",64200,"G9",0.394,"P1-T25-1-P","2811","0.00078125","Ancestor"
"17086",64500,"G9",0.391,"P1-T25-1-P","2811","0.00078125","Ancestor"
"17087",64800,"G9",0.387,"P1-T25-1-P","2811","0.00078125","Ancestor"
"17088",65100,"G9",0.385,"P1-T25-1-P","2811","0.00078125","Ancestor"
"17089",65400,"G9",0.382,"P1-T25-1-P","2811","0.00078125","Ancestor"
"17090",65700,"G9",0.379,"P1-T25-1-P","2811","0.00078125","Ancestor"
"17091",66000,"G9",0.376,"P1-T25-1-P","2811","0.00078125","Ancestor"
"17092",66300,"G9",0.373,"P1-T25-1-P","2811","0.00078125","Ancestor"
"17093",66600,"G9",0.371,"P1-T25-1-P","2811","0.00078125","Ancestor"
"17094",66900,"G9",0.368,"P1-T25-1-P","2811","0.00078125","Ancestor"
"17095",67200,"G9",0.365,"P1-T25-1-P","2811","0.00078125","Ancestor"
"17096",67500,"G9",0.363,"P1-T25-1-P","2811","0.00078125","Ancestor"
"17097",67800,"G9",0.36,"P1-T25-1-P","2811","0.00078125","Ancestor"
"17098",68100,"G9",0.358,"P1-T25-1-P","2811","0.00078125","Ancestor"
"17099",68400,"G9",0.356,"P1-T25-1-P","2811","0.00078125","Ancestor"
"17100",68700,"G9",0.353,"P1-T25-1-P","2811","0.00078125","Ancestor"
"17101",69000,"G9",0.351,"P1-T25-1-P","2811","0.00078125","Ancestor"
"17102",69300,"G9",0.349,"P1-T25-1-P","2811","0.00078125","Ancestor"
"17103",69600,"G9",0.348,"P1-T25-1-P","2811","0.00078125","Ancestor"
"17104",69900,"G9",0.347,"P1-T25-1-P","2811","0.00078125","Ancestor"
"17105",70200,"G9",0.345,"P1-T25-1-P","2811","0.00078125","Ancestor"
"17106",70500,"G9",0.344,"P1-T25-1-P","2811","0.00078125","Ancestor"
"17107",70800,"G9",0.343,"P1-T25-1-P","2811","0.00078125","Ancestor"
"17108",71100,"G9",0.342,"P1-T25-1-P","2811","0.00078125","Ancestor"
"17109",71400,"G9",0.341,"P1-T25-1-P","2811","0.00078125","Ancestor"
"17110",71700,"G9",0.339,"P1-T25-1-P","2811","0.00078125","Ancestor"
"17111",72000,"G9",0.337,"P1-T25-1-P","2811","0.00078125","Ancestor"
"17112",0,"H9",0.109,"P1-T25-1-P","2811","0.00078125","Ancestor"
"17113",300,"H9",0.109,"P1-T25-1-P","2811","0.00078125","Ancestor"
"17114",600,"H9",0.11,"P1-T25-1-P","2811","0.00078125","Ancestor"
"17115",900,"H9",0.111,"P1-T25-1-P","2811","0.00078125","Ancestor"
"17116",1200,"H9",0.11,"P1-T25-1-P","2811","0.00078125","Ancestor"
"17117",1500,"H9",0.111,"P1-T25-1-P","2811","0.00078125","Ancestor"
"17118",1800,"H9",0.11,"P1-T25-1-P","2811","0.00078125","Ancestor"
"17119",2100,"H9",0.112,"P1-T25-1-P","2811","0.00078125","Ancestor"
"17120",2400,"H9",0.112,"P1-T25-1-P","2811","0.00078125","Ancestor"
"17121",2700,"H9",0.112,"P1-T25-1-P","2811","0.00078125","Ancestor"
"17122",3000,"H9",0.113,"P1-T25-1-P","2811","0.00078125","Ancestor"
"17123",3300,"H9",0.111,"P1-T25-1-P","2811","0.00078125","Ancestor"
"17124",3600,"H9",0.112,"P1-T25-1-P","2811","0.00078125","Ancestor"
"17125",3900,"H9",0.112,"P1-T25-1-P","2811","0.00078125","Ancestor"
"17126",4200,"H9",0.111,"P1-T25-1-P","2811","0.00078125","Ancestor"
"17127",4500,"H9",0.112,"P1-T25-1-P","2811","0.00078125","Ancestor"
"17128",4800,"H9",0.112,"P1-T25-1-P","2811","0.00078125","Ancestor"
"17129",5100,"H9",0.113,"P1-T25-1-P","2811","0.00078125","Ancestor"
"17130",5400,"H9",0.112,"P1-T25-1-P","2811","0.00078125","Ancestor"
"17131",5700,"H9",0.112,"P1-T25-1-P","2811","0.00078125","Ancestor"
"17132",6000,"H9",0.113,"P1-T25-1-P","2811","0.00078125","Ancestor"
"17133",6300,"H9",0.113,"P1-T25-1-P","2811","0.00078125","Ancestor"
"17134",6600,"H9",0.113,"P1-T25-1-P","2811","0.00078125","Ancestor"
"17135",6900,"H9",0.113,"P1-T25-1-P","2811","0.00078125","Ancestor"
"17136",7200,"H9",0.114,"P1-T25-1-P","2811","0.00078125","Ancestor"
"17137",7500,"H9",0.114,"P1-T25-1-P","2811","0.00078125","Ancestor"
"17138",7800,"H9",0.112,"P1-T25-1-P","2811","0.00078125","Ancestor"
"17139",8100,"H9",0.112,"P1-T25-1-P","2811","0.00078125","Ancestor"
"17140",8400,"H9",0.113,"P1-T25-1-P","2811","0.00078125","Ancestor"
"17141",8700,"H9",0.113,"P1-T25-1-P","2811","0.00078125","Ancestor"
"17142",9000,"H9",0.113,"P1-T25-1-P","2811","0.00078125","Ancestor"
"17143",9300,"H9",0.113,"P1-T25-1-P","2811","0.00078125","Ancestor"
"17144",9600,"H9",0.113,"P1-T25-1-P","2811","0.00078125","Ancestor"
"17145",9900,"H9",0.113,"P1-T25-1-P","2811","0.00078125","Ancestor"
"17146",10200,"H9",0.113,"P1-T25-1-P","2811","0.00078125","Ancestor"
"17147",10500,"H9",0.112,"P1-T25-1-P","2811","0.00078125","Ancestor"
"17148",10800,"H9",0.113,"P1-T25-1-P","2811","0.00078125","Ancestor"
"17149",11100,"H9",0.114,"P1-T25-1-P","2811","0.00078125","Ancestor"
"17150",11400,"H9",0.113,"P1-T25-1-P","2811","0.00078125","Ancestor"
"17151",11700,"H9",0.113,"P1-T25-1-P","2811","0.00078125","Ancestor"
"17152",12000,"H9",0.113,"P1-T25-1-P","2811","0.00078125","Ancestor"
"17153",12300,"H9",0.113,"P1-T25-1-P","2811","0.00078125","Ancestor"
"17154",12600,"H9",0.113,"P1-T25-1-P","2811","0.00078125","Ancestor"
"17155",12900,"H9",0.113,"P1-T25-1-P","2811","0.00078125","Ancestor"
"17156",13200,"H9",0.114,"P1-T25-1-P","2811","0.00078125","Ancestor"
"17157",13500,"H9",0.113,"P1-T25-1-P","2811","0.00078125","Ancestor"
"17158",13800,"H9",0.114,"P1-T25-1-P","2811","0.00078125","Ancestor"
"17159",14100,"H9",0.113,"P1-T25-1-P","2811","0.00078125","Ancestor"
"17160",14400,"H9",0.113,"P1-T25-1-P","2811","0.00078125","Ancestor"
"17161",14700,"H9",0.113,"P1-T25-1-P","2811","0.00078125","Ancestor"
"17162",15000,"H9",0.114,"P1-T25-1-P","2811","0.00078125","Ancestor"
"17163",15300,"H9",0.113,"P1-T25-1-P","2811","0.00078125","Ancestor"
"17164",15600,"H9",0.114,"P1-T25-1-P","2811","0.00078125","Ancestor"
"17165",15900,"H9",0.114,"P1-T25-1-P","2811","0.00078125","Ancestor"
"17166",16200,"H9",0.114,"P1-T25-1-P","2811","0.00078125","Ancestor"
"17167",16500,"H9",0.114,"P1-T25-1-P","2811","0.00078125","Ancestor"
"17168",16800,"H9",0.114,"P1-T25-1-P","2811","0.00078125","Ancestor"
"17169",17100,"H9",0.114,"P1-T25-1-P","2811","0.00078125","Ancestor"
"17170",17400,"H9",0.114,"P1-T25-1-P","2811","0.00078125","Ancestor"
"17171",17700,"H9",0.113,"P1-T25-1-P","2811","0.00078125","Ancestor"
"17172",18000,"H9",0.115,"P1-T25-1-P","2811","0.00078125","Ancestor"
"17173",18300,"H9",0.114,"P1-T25-1-P","2811","0.00078125","Ancestor"
"17174",18600,"H9",0.114,"P1-T25-1-P","2811","0.00078125","Ancestor"
"17175",18900,"H9",0.114,"P1-T25-1-P","2811","0.00078125","Ancestor"
"17176",19200,"H9",0.115,"P1-T25-1-P","2811","0.00078125","Ancestor"
"17177",19500,"H9",0.115,"P1-T25-1-P","2811","0.00078125","Ancestor"
"17178",19800,"H9",0.114,"P1-T25-1-P","2811","0.00078125","Ancestor"
"17179",20100,"H9",0.115,"P1-T25-1-P","2811","0.00078125","Ancestor"
"17180",20400,"H9",0.115,"P1-T25-1-P","2811","0.00078125","Ancestor"
"17181",20700,"H9",0.115,"P1-T25-1-P","2811","0.00078125","Ancestor"
"17182",21000,"H9",0.115,"P1-T25-1-P","2811","0.00078125","Ancestor"
"17183",21300,"H9",0.115,"P1-T25-1-P","2811","0.00078125","Ancestor"
"17184",21600,"H9",0.115,"P1-T25-1-P","2811","0.00078125","Ancestor"
"17185",21900,"H9",0.114,"P1-T25-1-P","2811","0.00078125","Ancestor"
"17186",22200,"H9",0.115,"P1-T25-1-P","2811","0.00078125","Ancestor"
"17187",22500,"H9",0.115,"P1-T25-1-P","2811","0.00078125","Ancestor"
"17188",22800,"H9",0.115,"P1-T25-1-P","2811","0.00078125","Ancestor"
"17189",23100,"H9",0.114,"P1-T25-1-P","2811","0.00078125","Ancestor"
"17190",23400,"H9",0.115,"P1-T25-1-P","2811","0.00078125","Ancestor"
"17191",23700,"H9",0.115,"P1-T25-1-P","2811","0.00078125","Ancestor"
"17192",24000,"H9",0.115,"P1-T25-1-P","2811","0.00078125","Ancestor"
"17193",24300,"H9",0.116,"P1-T25-1-P","2811","0.00078125","Ancestor"
"17194",24600,"H9",0.115,"P1-T25-1-P","2811","0.00078125","Ancestor"
"17195",24900,"H9",0.116,"P1-T25-1-P","2811","0.00078125","Ancestor"
"17196",25200,"H9",0.116,"P1-T25-1-P","2811","0.00078125","Ancestor"
"17197",25500,"H9",0.116,"P1-T25-1-P","2811","0.00078125","Ancestor"
"17198",25800,"H9",0.116,"P1-T25-1-P","2811","0.00078125","Ancestor"
"17199",26100,"H9",0.117,"P1-T25-1-P","2811","0.00078125","Ancestor"
"17200",26400,"H9",0.115,"P1-T25-1-P","2811","0.00078125","Ancestor"
"17201",26700,"H9",0.117,"P1-T25-1-P","2811","0.00078125","Ancestor"
"17202",27000,"H9",0.117,"P1-T25-1-P","2811","0.00078125","Ancestor"
"17203",27300,"H9",0.116,"P1-T25-1-P","2811","0.00078125","Ancestor"
"17204",27600,"H9",0.116,"P1-T25-1-P","2811","0.00078125","Ancestor"
"17205",27900,"H9",0.116,"P1-T25-1-P","2811","0.00078125","Ancestor"
"17206",28200,"H9",0.116,"P1-T25-1-P","2811","0.00078125","Ancestor"
"17207",28500,"H9",0.116,"P1-T25-1-P","2811","0.00078125","Ancestor"
"17208",28800,"H9",0.117,"P1-T25-1-P","2811","0.00078125","Ancestor"
"17209",29100,"H9",0.117,"P1-T25-1-P","2811","0.00078125","Ancestor"
"17210",29400,"H9",0.115,"P1-T25-1-P","2811","0.00078125","Ancestor"
"17211",29700,"H9",0.116,"P1-T25-1-P","2811","0.00078125","Ancestor"
"17212",30000,"H9",0.117,"P1-T25-1-P","2811","0.00078125","Ancestor"
"17213",30300,"H9",0.117,"P1-T25-1-P","2811","0.00078125","Ancestor"
"17214",30600,"H9",0.116,"P1-T25-1-P","2811","0.00078125","Ancestor"
"17215",30900,"H9",0.118,"P1-T25-1-P","2811","0.00078125","Ancestor"
"17216",31200,"H9",0.117,"P1-T25-1-P","2811","0.00078125","Ancestor"
"17217",31500,"H9",0.117,"P1-T25-1-P","2811","0.00078125","Ancestor"
"17218",31800,"H9",0.117,"P1-T25-1-P","2811","0.00078125","Ancestor"
"17219",32100,"H9",0.117,"P1-T25-1-P","2811","0.00078125","Ancestor"
"17220",32400,"H9",0.117,"P1-T25-1-P","2811","0.00078125","Ancestor"
"17221",32700,"H9",0.118,"P1-T25-1-P","2811","0.00078125","Ancestor"
"17222",33000,"H9",0.118,"P1-T25-1-P","2811","0.00078125","Ancestor"
"17223",33300,"H9",0.118,"P1-T25-1-P","2811","0.00078125","Ancestor"
"17224",33600,"H9",0.118,"P1-T25-1-P","2811","0.00078125","Ancestor"
"17225",33900,"H9",0.118,"P1-T25-1-P","2811","0.00078125","Ancestor"
"17226",34200,"H9",0.118,"P1-T25-1-P","2811","0.00078125","Ancestor"
"17227",34500,"H9",0.119,"P1-T25-1-P","2811","0.00078125","Ancestor"
"17228",34800,"H9",0.12,"P1-T25-1-P","2811","0.00078125","Ancestor"
"17229",35100,"H9",0.12,"P1-T25-1-P","2811","0.00078125","Ancestor"
"17230",35400,"H9",0.12,"P1-T25-1-P","2811","0.00078125","Ancestor"
"17231",35700,"H9",0.121,"P1-T25-1-P","2811","0.00078125","Ancestor"
"17232",36000,"H9",0.121,"P1-T25-1-P","2811","0.00078125","Ancestor"
"17233",36300,"H9",0.122,"P1-T25-1-P","2811","0.00078125","Ancestor"
"17234",36600,"H9",0.123,"P1-T25-1-P","2811","0.00078125","Ancestor"
"17235",36900,"H9",0.124,"P1-T25-1-P","2811","0.00078125","Ancestor"
"17236",37200,"H9",0.125,"P1-T25-1-P","2811","0.00078125","Ancestor"
"17237",37500,"H9",0.126,"P1-T25-1-P","2811","0.00078125","Ancestor"
"17238",37800,"H9",0.127,"P1-T25-1-P","2811","0.00078125","Ancestor"
"17239",38100,"H9",0.129,"P1-T25-1-P","2811","0.00078125","Ancestor"
"17240",38400,"H9",0.13,"P1-T25-1-P","2811","0.00078125","Ancestor"
"17241",38700,"H9",0.132,"P1-T25-1-P","2811","0.00078125","Ancestor"
"17242",39000,"H9",0.133,"P1-T25-1-P","2811","0.00078125","Ancestor"
"17243",39300,"H9",0.135,"P1-T25-1-P","2811","0.00078125","Ancestor"
"17244",39600,"H9",0.138,"P1-T25-1-P","2811","0.00078125","Ancestor"
"17245",39900,"H9",0.14,"P1-T25-1-P","2811","0.00078125","Ancestor"
"17246",40200,"H9",0.143,"P1-T25-1-P","2811","0.00078125","Ancestor"
"17247",40500,"H9",0.145,"P1-T25-1-P","2811","0.00078125","Ancestor"
"17248",40800,"H9",0.149,"P1-T25-1-P","2811","0.00078125","Ancestor"
